Date,VZ,AT,TWX,HD,WMT,PG,XOM,CVX,C,BAC,PFE,JNJ,GE,UPS,DD,DOW,WY,SPG,MSFT,IBM,EXC,SO,NegLogReturn,VZ_R,AT_R,TWX_R,HD_R,WMT_R,PG_R,XOM_R,CVX_R,C_R,BAC_R,PFE_R,JNJ_R,GE_R,UPS_R,DD_R,DOW_R,WY_R,SPG_R,MSFT_R,IBM_R,EXC_R,SO_R
2014/4/25,45.939999,26.049849,62.50779,79.379997,78.620003,81.410004,100.410004,123.989998,47.75,15.95,29.174574,99.790001,204.615387,97.400002,63.3244,48.5,29.52,160.451553,39.91,181.290634,25.863052,46.259998,0.001074692,0.003202359,0.000125903,0.002920986,0.002128498,-0.001715843,-0.001389241,-0.001733548,0.001084486,0.005243437,0.010491365,-0.000565338,0.000739216,-0.00229179,0.005494093,0.002922049,0.006576306,-0.011629589,0.001448938,-0.000544423,0.001349141,-0.003004667,-0.005479514
2014/4/24,46.279999,26.057402,62.929623,79.769997,78.309998,81.150002,100.010002,124.300003,48.330002,16.34,29.136621,99.959999,203.538467,98.639999,63.7519,49.24,28.74,160.987762,39.860001,181.854691,25.684736,45.68,0.000332838,0.010659784,0.005255131,0.002375356,-0.006859301,-0.001499947,-0.004248601,0.002122626,0.001360493,0.000628566,0.000796654,0.002959684,0.00112816,-0.000657028,0.002633688,0.001485934,0.001145083,-0.002120731,-0.000939995,-0.001856217,0.003433879,-0.001328667,-0.004395528
2014/4/23,47.43,26.374622,63.274757,78.519997,78.040001,80.360001,100.5,124.690002,48.400002,16.370001,29.335863,100.220001,203.230774,99.239998,63.9704,49.37,28.6,160.639694,39.689999,183.298279,25.606277,45.220001,0.000116065,0.004463667,0.016712762,-0.007165445,0.006314532,-0.002679477,0.004783436,-0.000562125,-0.002409947,-0.003423224,-0.002127595,0.001122204,-0.000173375,0.002622142,-0.001051552,6.45E-05,-0.003799162,-0.002283747,-0.000305293,0.003270338,0.000950329,-0.000120996,0.001150948
2014/4/22,47.919998,27.409367,62.239349,79.669998,77.559998,81.25,100.370003,124,48.02,16.290001,29.411764,100.18,204.461533,99,63.9799,48.94,28.450001,160.52681,39.990002,183.699814,25.599144,45.34,-0.00119549,0.000543452,-0.002761277,0.000868803,-0.009422981,0.000223921,0.001653837,0.002416336,0.000839751,-0.001630985,-0.005365067,-0.001965782,-0.000781027,0.000163384,-0.000438894,-0.002068465,-0.001689345,-0.003833162,0,-0.000543376,0.000271119,0.000604626,-0.001727583
2014/4/21,47.98,27.235649,62.363983,77.959999,77.599998,81.559998,100.93,124.239998,47.84,16.09,29.278936,100,204.538467,98.900002,63.6759,48.75,28.200001,160.52681,39.939999,183.814529,25.634808,45.16,-0.001542636,-0.003453309,-0.000240912,0.00066712,-0.004873802,0.000335699,0.001063687,-0.002200065,-0.001961959,0.003436044,0.001616483,-0.008670519,-0.004540318,-0.000490277,-0.003970225,-0.000324089,-0.00026734,-0.005112139,-0.001989703,0.00076048,-0.005135074,0.001447649,-0.000384852
2014/4/17,47.599998,27.220545,62.459854,77.089996,77.660004,81.760002,100.419998,123.68,48.220001,16.15,28.70019,98.959999,204.307693,98,63.6284,48.72,27.870001,159.793045,40.009998,181.653915,25.7204,45.119999,-0.000250961,-0.004586046,0.000722416,-0.004422046,-0.00288265,-0.002467606,-0.000584694,-0.002080855,-0.006545225,-0.000360419,-0.000538186,-0.002303181,-0.000922578,-0.007254893,-0.002890129,0.004772,-0.001965541,0.000467219,0.004400821,0.004212857,0.014365043,0.002162449,0.006686004
2014/4/16,47.099998,27.265862,61.827106,76.580002,77.220001,81.650002,99.940002,121.830002,48.18,16.129999,28.548388,98.75,200.92308,97.349998,64.3314,48.5,27.9,161.420502,40.400002,187.762909,25.848787,45.82,-0.003484359,-0.001662904,-0.005082363,-0.008225912,-0.003930826,-0.001916445,-0.004329916,-0.005510213,-0.005488613,0.001170251,0.006944587,-0.002896268,0.001974555,-0.005016936,-0.007061119,-0.005291047,-0.008408587,-0.002184741,-0.004170799,-0.007044254,0.001368817,-0.002885688,-0.005436501
2014/4/15,46.919998,26.948641,60.667068,75.889999,76.879997,80.839996,98.68,120.300003,48.310001,16.389999,28.358635,99.199997,198.615387,95.779999,63.5524,47.57,27.76,159.877701,39.75,188.355637,25.677603,45.25,-0.002511436,0.003227617,-0.003912592,-0.001788063,0.000457585,0.002815351,-0.000161187,-0.003623925,-0.00581493,-0.005791913,-0.010458944,-0.000290703,-0.009113564,-0.001854177,0.001403347,-0.002017186,-0.000639542,0.002029037,-0.004805126,-0.006272701,0.001650117,-0.008650818,-0.005797101
2014/4/14,47.27,26.706949,60.417805,75.970001,77.379997,80.809998,97.860001,118.699997,47.669998,16,28.339659,97.139999,197.769226,96.089996,63.2579,47.5,27.889999,158.11853,39.18,189.072662,25.171185,44.650002,-0.003614267,-0.001841404,-0.001969594,-0.001795463,-0.00154627,-0.004967273,-0.000268775,-0.005088924,-0.006153507,-0.018519038,-0.006288289,-0.000145409,-0.001208781,-0.004755701,0.000812783,-0.003273398,-0.005058013,-0.002655288,-0.004414907,0.0003324,-0.005702844,-0.001602815,-0.000778849
2014/4/11,47.07,26.586103,60.168541,75.699997,76.5,80.760002,96.720001,117.029999,45.68,15.77,28.330172,96.870003,195.615387,96.269997,62.7829,46.95,27.719999,156.519287,39.209999,186.606125,25.078459,44.57,0.003135006,0.003675043,-0.000988141,0.005569278,0.00615224,0.00220842,0.001770958,0.000269321,-0.001263554,0.005197798,0.009533371,0.010773512,-0.001482014,0.002554164,0.001621008,0.00249003,0.006882782,0.007301881,0.001771343,0.00165827,0.001088861,-0.000865504,-0.002638918
2014/4/10,47.470001,26.525681,60.945095,76.779999,76.889999,81.089996,96.779999,116.690002,46.23,16.120001,29.041746,96.540001,196.769226,96.629997,63.1439,47.7,28.190001,157.158981,39.360001,187.07457,25.02853,44.299999,0.007121542,0.004641003,-0.002480298,0.016291728,0.005508161,0.006057685,0.002137028,0.002461119,0.008878107,0.008649903,0.013265981,0.008708636,0.010708486,0.006236838,0.005448855,0.006807033,0.011411725,0.007332602,0.000960793,0.012078114,0.002125433,0.002468319,0.000685703
2014/4/9,47.98,26.374622,63.274757,77.760002,77.970001,81.489998,97.330002,119.099998,47.16,16.620001,29.62998,98.949997,199.615387,97.849998,64.1414,48.97,28.67,157.50705,40.470001,187.992355,25.171185,44.369999,-0.003013826,0.002076879,0.004331234,-0.004896878,-0.003645554,0.001168126,-0.000746761,0.000535098,-0.004766453,-0.005187898,-0.004729206,-0.00503534,-0.003923905,-0.003360141,-0.001912705,-0.004721183,-0.008055982,-0.001821596,-0.00031137,-0.007031959,-0.007462491,0.003065753,0.003315241
2014/4/8,48.209999,26.638973,62.565311,77.110001,78.18,81.349998,97.449997,117.800003,46.599998,16.440001,29.288425,98.059998,198.07692,97.419998,63.4479,48.07,28.549999,157.394165,39.82,184.789673,25.349501,44.709999,-0.001735907,-0.000811513,0.002700537,-0.003139083,0.000112606,-0.004860004,-0.00461563,-0.002996217,-0.001699232,-0.000466222,-0.001587969,0.00461798,-0.000753556,0.001683336,-0.000267547,-0.000195123,-0.001266693,0.006941631,-0.000597436,-0.000218195,0.002754863,-0.010513145,-0.004884155
2014/4/7,48.119999,26.805136,62.114719,77.129997,77.309998,80.489998,96.779999,117.339996,46.549999,16.379999,29.601519,97.889999,198.846161,97.360001,63.4194,47.93,29.01,157.177795,39.799999,185.965576,24.743223,44.209999,0.003128152,-0.000722602,0.000733586,0.011378978,0.008861776,0,-0.003902341,0.002594956,0.005370383,0.005193437,0.008922376,0.013161446,0.002345028,0.002846714,0.003288429,0.003756937,0.006832346,0.008743982,-0.004415228,0.000763164,-0.006183583,-0.002762987,-0.005039058
2014/4/4,48.040001,26.850452,63.763699,78.720001,77.309998,79.769997,97.360001,118.800003,47.110001,16.719999,30.512335,98.419998,200.153839,98.099998,63.9704,48.69,29.6,155.587952,39.869999,183.336517,24.586306,43.700001,0.002433382,0.000722602,0.000976218,0.001564302,0.003735422,0.000841825,0.00179293,0.002535185,0.00087647,0.005223133,0.011027877,0.003228956,-0.000706583,0.003491004,0.001855391,0.004299164,0.007691523,0.002195259,-0.002633813,0.012243523,0.002078522,-0.008781655,-0.003893253
2014/4/3,48.119999,26.910875,63.993786,79.400002,77.459999,80.099998,97.93,119.040001,47.68,17.15,30.740038,98.260002,201.769226,98.519997,64.6068,49.56,29.75,154.647232,41.009998,184.216064,24.094151,43.310001,0.000467232,-0.002716038,-0.003180736,0.002012275,0.002997938,-0.001572713,0.000162621,8.87E-05,0.001129494,0.00507107,0.002021153,-0.001476961,-0.000132611,-0.003157299,-0.002431277,0.000701894,0.002969248,-0.004106849,0.000211289,0.003585745,0.001933988,-0.003485217,-0.000200598
2014/4/2,47.82,26.714502,64.290985,79.949997,77.18,80.129997,97.949997,119.349998,48.240002,17.23,30.635674,98.230003,200.307693,97.970001,64.7113,49.9,29.469999,154.722488,41.349998,185.038239,23.901569,43.290001,-0.000710131,-0.000636196,-0.003451702,-0.006722247,-0.003107374,-0.002313251,0.001136679,-0.000976515,-0.001275455,-0.00397943,0.002763816,-0.004597188,-0.001284049,-0.002844553,-0.002801788,-0.002300664,-0.001656782,0.004690397,0.001186619,0.000734581,0.002126421,-0.000259274,0.002101661
2014/4/1,47.75,26.503021,63.303516,79.379997,76.769997,80.339996,97.730003,119,47.799999,17.34,30.313093,97.940002,199,97.339996,64.3694,49.71,29.790001,155.145813,41.419998,185.946457,23.887304,43.5,-0.001966949,-0.001640224,-0.000247607,-0.00462864,-0.001369929,-0.001927664,0.001403225,-0.000222261,-0.000328568,-0.001820953,-0.003520621,0.002304655,0.001284049,0.000335606,0.000178433,-0.00425105,-0.009896864,-0.006462412,-0.002429489,-0.004532134,-0.004511419,0.000906811,0.004370786
2014/3/31,47.57,26.487915,62.63242,79.129997,76.43,80.599998,97.68,118.910004,47.599998,17.200001,30.474382,98.230003,199.153839,97.379997,63.7424,48.59,29.35,154.280334,40.990002,184.024857,23.937233,43.939999,-0.002891605,-0.00137162,0,-0.004544124,-0.002256058,-0.002393116,-0.004549875,8.89E-05,-0.001500043,-0.003205122,-0.005590786,-0.00325721,-0.003506873,-0.00016777,-0.000178433,-0.003118019,-0.003499861,-0.002522818,-0.000370884,-0.007372904,-0.004627196,-0.003508175,-0.005670631
2014/3/28,47.419998,26.487915,61.980499,78.720001,76.010002,79.760002,97.699997,118.5,47.25,16.98,30.246679,97.440002,199.07692,97.339996,63.2864,48.2,29.18,154.148636,40.299999,182.07457,23.74465,43.369999,-0.002030329,0.002465782,-0.001364316,-0.008000024,-0.00022074,0.000742123,-0.000599365,-0.006538945,-0.003052604,0.001834413,0.000766628,0.002986725,-0.000713727,-0.001176249,-0.001295771,-0.000326085,-0.001896288,-0.005090032,-0.006623249,-0.010249935,-0.001416114,-0.00617523,0.000300337
2014/3/27,47.689999,26.404835,60.849224,78.68,76.139999,79.650002,96.239998,117.669998,47.450001,17.01,30.455408,97.279999,198.538467,97.050003,63.2389,47.99,28.84,151.815613,39.360001,181.481842,23.409414,43.400002,0.001516045,-0.006237081,-0.004369834,0.008000024,0.001047506,0.00051307,-0.000818662,-0.00700564,0.00014761,0.024121302,0.004318846,0.001081003,-0.001028004,-0.003208898,-0.001344579,-0.000391625,0.012839861,0.000752271,-0.005061793,0.004718849,0.006336514,-0.005057706,-0.002508929
2014/3/26,47.009998,26.140484,61.980499,78.870003,76.230003,79.5,94.699997,117.709999,50.16,17.18,30.531309,97.050003,197.07692,96.75,63.1819,49.43,28.889999,150.056442,39.790001,184.149139,23.138374,43.150002,0.00328637,0.001935759,0.001378091,0.006004177,0.003291361,0.003630961,0.001690171,0.000962026,-0.002293565,0.001210449,0.000757686,-0.004885865,0.001474204,0.001354003,0.004021283,0.004676355,0.010503087,0.005378344,0.006485775,0.005961944,0.005422295,0.006510853,0.002809009
2014/3/25,47.220001,26.223564,62.843338,79.470001,76.870003,79.809998,94.910004,117.089996,50.299999,17.209999,30.189753,97.379997,197.692307,97.650002,63.8659,50.64,29.25,152.314209,40.34,186.462708,23.487873,43.43,-0.002677691,-0.001935759,-0.00326445,-0.001460053,0.001037105,-0.000621921,-0.002784096,-0.001237265,-0.004623761,-0.002163903,0.004018998,-0.00452753,-0.009832822,-0.004928469,-0.001380932,-0.004806975,-0.004136169,-0.000297055,-0.004258879,0.001719129,-0.015388702,0,-0.002507191
2014/3/24,47.009998,26.027189,62.63242,79.660004,76.760002,79.300003,94.639999,115.849998,50.049999,17.370001,29.876659,95.199997,195.461533,97.339996,63.1629,50.16,29.23,150.82785,40.5,179.971313,23.487873,43.18,0.000282753,-0.0009248,-0.002021154,0.006662812,0.004123734,-0.003750332,-0.007847278,-0.001516991,-0.000825516,0.000260264,0.004724643,0.009413394,0.00331751,-0.000170942,-0.002146855,0.003188941,0.000432694,0.000890571,0.002565708,-0.003661319,-0.00366045,-0.005040713,-0.002622945
2014/3/21,46.91,25.906343,63.600716,80.419998,76.099998,77.879997,94.309998,115.629997,50.080002,17.559999,30.531309,95.93,195.384613,96.860001,63.6284,50.21,29.290001,151.721542,40.16,178.4608,23.216833,42.919998,-0.000901013,0.002768558,-0.002667098,0.001046169,-0.001785786,-0.00412853,0.002446753,0.001241583,-0.000450923,0.001212379,0.008813518,-0.003659222,-0.008272512,-0.002228475,0.000224142,-0.002601459,0.000259409,-0.000148299,-0.002565708,0.001834539,0.00285224,-0.016036498,-0.001317396
2014/3/20,47.209999,25.747734,63.754108,80.089996,75.379997,78.32,94.580002,115.510002,50.220001,17.92,30.275143,94.120003,194.384613,96.910004,63.2484,50.24,29.280001,150.82785,40.330002,179.636703,22.375177,42.790001,-0.003495197,-0.007890555,-0.014639793,0.003771403,-0.00184758,-0.005799959,0.002543292,-0.003920688,-0.001167124,-0.011212761,-0.0117915,-0.002730586,-0.002452504,0.000171821,0.000179188,-0.003339622,-0.005480404,-0.001634658,-0.001873081,-0.011567342,-0.007436332,-0.004313034,0
2014/3/19,46.360001,24.89426,64.310158,79.75,74.379997,78.779999,93.730003,115.199997,48.939999,17.440001,30.085388,93.589996,194.461533,96.949997,62.7639,49.61,29.17,150.178741,39.27,176.587006,22.154066,42.790001,0.00280487,0.003173453,0.00026347,0.00077626,0.000381032,0.002271207,0.005423605,0.004517201,0.003903126,-0.007157879,-0.006270604,0.00300271,0.001621136,0.006310314,0.002055761,0.004772352,0.000524933,0.006501993,0.010296351,0.003085576,0.004909702,0.001256599,0.006647494
2014/3/18,46.700001,24.909367,64.425209,79.82,74.769997,79.769997,94.709999,116.239998,48.139999,17.190001,30.294119,93.940002,197.307693,97.410004,63.4574,49.67,29.610001,153.781754,39.549999,178.59465,22.21826,43.450001,-0.003254077,-0.003642099,-0.001186781,-0.003438835,-0.001307778,-0.000523054,0.000380931,-0.00179204,-0.004393481,-0.003714643,-0.002025867,-0.006992753,-4.62E-05,-0.003741006,-0.001876611,-0.002739327,-0.00589808,-0.004126359,-0.001997132,-0.016791827,-0.00233104,-0.001816283,0.000699096
2014/3/17,46.310001,24.841391,63.917091,79.580002,74.68,79.839996,94.32,115.07,47.73,17.110001,29.810247,93.93,195.615387,96.989998,63.0584,49,29.33,153.076202,38.049999,177.638626,22.125534,43.52,-0.003553967,-0.002162301,-0.005314201,-0.000586666,-0.001092868,-0.00233242,-0.004703361,-0.003931545,-0.003676476,-0.007803822,-0.007940779,-0.002634216,-0.005209559,-0.005499669,-0.003235992,-0.004009572,-0.003113235,0.007777755,-0.004426289,-0.004013288,-0.008496871,-0.005353006,-0.000299459
2014/3/14,46.080002,24.539274,63.830807,79.379997,74.279999,78.980003,93.470001,114.099998,46.880001,16.799999,29.62998,92.809998,193.153839,96.269997,62.4789,48.65,29.860001,151.523987,37.700001,174.196945,21.854494,43.490002,0.001186136,-0.000471524,-0.001875405,0.00071692,-0.003184844,0.003783843,0.001153208,0.000789153,0.001330149,0.004148911,0.009208028,-0.001532362,0.000888185,0.003959921,0.003728263,-0.000396391,0.00080268,-0.00116511,0.00180279,0.002183232,0.004009517,-0.00184658,-0.003307992
2014/3/13,46.029999,24.433535,63.936264,78.800003,74.93,79.190002,93.639999,114.449997,47.330002,17.16,29.525618,93,194.92308,97.099998,62.4219,48.74,29.780001,152.154282,37.889999,175.812622,21.761768,43.16,0.003607518,0.003102471,0.000402566,0.00369614,0.009593213,0.003463746,0.000274102,0.002635599,0.004529859,0.005923721,0.00302648,0.011838867,0.002792891,0.007139226,0.006305169,0.004732981,0.002576368,-0.002632997,0.001420775,0.004333868,0.00544459,-0.004722972,-0.005366093
2014/3/12,46.360001,24.456194,64.482727,80.559998,75.529999,79.239998,94.209999,115.650002,47.98,17.280001,30.341557,93.599998,198.153839,98.519997,63.1059,49.03,29.6,152.652863,38.27,178.030594,21.52639,42.630001,-0.000324388,0.003173453,-0.002016574,0.002703484,0.003917682,-0.003521722,-0.001592338,-0.000922937,-0.004302222,0.004054225,-0.000251426,0.005934518,-0.000510689,0.002353931,-0.000926703,-0.002754634,0.002032514,0,-0.000508773,-0.00284635,0.001257537,-0.004920403,-0.005949353
2014/3/11,46.700001,24.342899,64.885384,81.290001,74.919998,78.949997,94.010002,114.510002,48.43,17.27,30.759012,93.489998,199.230774,98.309998,62.7069,49.26,29.6,152.474136,38.02,178.546844,21.28388,42.049999,0.002433726,0.00305808,0.003756675,0.005420388,0.004729008,-0.002849738,-0.002316526,0.00682931,0.005015112,0.01010445,0.005000543,-0.000402034,-0.000185859,0.002341207,0.001895427,0.008728226,0.00499648,0.001025835,-0.003173416,-0.002290588,-0.000861258,0.000581761,0.001134612
2014/3/10,47.029999,24.55438,65.700287,82.18,74.43,78.529999,95.5,115.839996,49.57,17.469999,30.730551,93.449997,200.307693,98.739998,63.9799,49.83,29.67,151.364059,37.82,178.193115,21.31241,42.16,6.74E-05,0.001106746,0.000400604,-0.001460042,0.001950956,0.000874372,-0.000830349,-0.002325493,-0.002858673,0.000437832,-0.003494317,0.000535991,-0.000604562,0.001498428,-0.00229318,-0.000709924,-0.002797961,0.001752971,0.002180832,0.000917708,0.002995404,-0.000872934,-0.000618527
2014/3/7,47.150002,24.57704,65.479782,82.550003,74.580002,78.379997,94.989998,115.080002,49.619999,17.33,30.768501,93.32,201,98.220001,63.8754,49.51,29.790001,152.126053,37.900002,179.426392,21.269615,42.099998,0.000776701,0.002846009,-0.002677544,0.003987593,-0.000737158,0.001743428,-0.001776707,-0.005660271,-0.000868869,0.000787003,0.000500916,0.000401581,-0.002005772,0.001493276,-0.001594718,0.001676136,0.002361966,0.005360819,0.004966794,0.002855332,-9.26E-05,-0.00014567,-0.000619358
2014/3/6,47.459999,24.425982,66.083771,82.410004,74.879997,78.059998,93.760002,114.849998,49.709999,17.35,30.796965,92.889999,201.692307,97.860001,64.1224,49.78,30.16,153.875824,38.150002,179.388138,21.262482,42.040001,-0.000703786,-0.000732659,-0.002829285,-0.002844535,0.002627001,-0.000464203,-0.001337309,0.000185244,-0.001591094,-0.002541031,-0.00251038,0.003862756,-0.001404893,-0.004830181,-0.003475439,-0.001676136,0.001132678,-0.004923698,0.001431391,-0.000455605,-0.001158764,0.006793887,0.001855522
2014/3/5,47.380001,24.267372,65.652351,82.910004,74.800003,77.82,93.800003,114.43,49.419998,17.25,31.072105,92.589996,199.461533,97.080002,63.8754,49.91,29.82,154.38382,38.110001,178.910141,21.597717,42.220001,-0.000249768,0.004740466,0.000270221,-0.009618618,-0.000209582,0.001911756,0.003501705,0.012414447,0.003364736,-0.005215981,-0.013293158,-0.000796356,0.003503713,-0.004715134,-0.000447583,0.000129163,-0.003933458,-0.00292257,0.000661086,0.003405347,-0.00162754,0.001717733,0.00113005
2014/3/4,47.900002,24.282476,64.214287,82.870003,75.129997,78.449997,96.519997,115.32,48.830002,16.73,31.015181,93.339996,197.307693,96.980003,63.8944,49.46,29.620001,154.619003,38.41,178.240921,21.68331,42.330002,-0.006423039,-0.005382574,-0.003935184,-0.003319442,-0.004583502,-0.005877943,-0.005403302,-0.004613928,-0.001811465,-0.010988551,-0.011308363,-0.009536457,-0.008362003,-0.009067725,-0.005407365,-0.008937723,-0.009049978,-0.005013982,-0.006442013,-0.007182365,-0.005108045,-0.005318257,-0.002882299
2014/3/3,47.310001,24.063444,63.725349,82,74.120003,77.480003,95.5,114.839996,47.610001,16.299999,30.341557,91.559998,193.230774,95.779999,62.5929,48.44,29.280001,152.342422,37.779999,176.156784,21.419401,42.049999,0.003487516,0.002471499,0.000953145,0.004290944,0.000158854,0.003385156,0.006564335,0.003487587,0.001849131,0.009206088,0.006085302,0.001761822,0.002648169,0.006009306,-4.54E-05,0.004785318,0.002413995,0.003398122,-0.001746659,0.006050221,0.002139558,0.00546106,0.003087404
2014/2/28,47.580002,24.116314,64.358093,82.029999,74.699997,78.660004,96.269997,115.330002,48.630001,16.530001,30.464895,92.120003,195.92308,95.769997,63.2864,48.71,29.51,151.730957,38.310001,177.026764,21.690441,42.349998,-0.001836513,-0.000730846,0.004061367,-0.008888782,-0.000317766,-0.000814697,-0.00260274,-0.001944171,0.001353529,0.000535487,-0.001052224,0.001620028,-0.003597848,0.000511213,-0.000998769,-0.00406086,-0.001786855,0,-0.002457265,-0.005131542,0.000234496,-0.00344109,-0.003500733
2014/2/27,47.5,24.342899,63.054253,81.970001,74.559998,78.190002,95.839996,115.690002,48.689999,16.49,30.578749,91.360001,196.153839,95.550003,62.6974,48.51,29.51,150.874878,37.860001,177.122375,21.519258,42.009998,-0.002362391,-0.01064389,-0.003110309,-0.00719069,-0.0014329,0.001279567,-0.001836819,-0.000226609,-0.000676237,-0.00331284,-0.004234471,-0.00324608,-0.001190044,-0.003419638,-0.00159377,-0.003236471,-0.006130894,0.004975126,0.001837514,-0.004496916,-0.002845711,0.003583906,-0.00010337
2014/2/26,46.349998,24.169184,62.018848,81.699997,74.779999,77.860001,95.790001,115.510002,48.32,16.33,30.351044,91.110001,194.615387,95.199997,62.2319,47.83,29.85,151.514587,37.470001,175.965576,21.697575,42,-0.001494528,-0.00056253,0.002301086,0.000603773,-0.003844252,-0.008385349,0.001447846,0.002351196,-0.002035056,0.000718454,0.000265867,-0.00135974,0,-0.00051529,0.001138984,-0.003928549,-0.005574398,0.001017254,-0.004608404,0.000810575,-0.001962806,-0.000857442,0.00175429
2014/2/25,46.290001,24.297583,62.105129,80.980003,73.349998,78.120003,96.309998,114.970001,48.400002,16.34,30.256166,91.110001,194.384613,95.449997,61.6715,47.22,29.92,149.915329,37.540001,175.172089,21.654779,42.169998,-9.36E-05,-0.000563297,0.004031244,0.001539237,-0.017007597,0,-0.001447846,0.000585837,-0.003108612,0.005173401,0.005020828,0.00135974,0,0.000343605,0.002269046,-0.002280563,-0.002490386,0.004189122,0.001496321,0.001731846,0.000521139,0.000428913,-0.000515228
2014/2/24,46.23,24.52417,62.325634,77.870003,73.349998,77.860001,96.440002,114.150002,48.98,16.530001,30.351044,91.110001,194.538467,95.949997,61.3485,46.95,30.209999,150.432739,37.689999,175.382416,21.676176,42.119999,-0.001721695,0.009661709,0.00439156,-0.001874543,-0.000725666,-0.001363906,0.000613135,-0.006396486,-0.005629085,-0.006431481,-0.006351769,-0.007255517,0.001949946,-0.006052376,0.000723616,0.001945936,9.25E-05,-0.000431475,-0.000951587,0.003328834,-0.0015653,0.00042853,0.002365042
2014/2/21,47.27,24.773415,62.057198,77.739998,73.120003,77.970001,95.029999,112.68,48.259998,16.290001,29.848198,91.519997,191.846161,96.110001,61.624,46.96,30.18,150.103485,37.98,174.751434,21.697575,42.349998,0.001615968,0.007740007,0.005002519,0.001674071,-0.001454896,0.00236928,-0.000278607,0.001551072,0.007337772,-0.001171429,0.000266467,0.001240631,0.004061947,0.00312318,-0.001992817,0.003201823,0.00166149,0.003868076,0.000978724,-0.002638004,0.003478625,-0.002721069,0.000512483
2014/2/20,48.119999,25.060423,62.296871,77.480003,73.519997,77.919998,95.370003,114.599998,48.130001,16.299999,29.933586,92.379997,193.230774,95.669998,62.08,47.14,30.450001,150.442139,37.75,176.156784,21.562054,42.400002,-0.002591135,-0.014592566,-0.004341013,-0.002412753,-0.005812156,0.007786312,0.001224469,-0.006515026,-0.003806286,0.000541047,-0.002672536,-0.000964645,-0.003492868,0.004814066,-0.002230064,-0.007305167,-0.006497367,-0.001428616,0.000705529,-0.002769915,-0.003098628,-0.003896317,-0.002362297
2014/2/19,46.529999,24.811178,61.951736,76.449997,74.849998,78.139999,93.949997,113.599998,48.189999,16.200001,29.867172,91.639999,195.384613,95.18,61.0445,46.44,30.35,150.686737,37.509998,174.904404,21.369473,42.169998,0.002586493,-0.005164076,-0.000396769,0.00454625,0.006316319,0.002776186,-0.000945862,0.000554373,-0.003415878,0.010594177,0.007178531,0.005483594,0.002504502,0.00425366,0.005936597,0.003030802,0.003168006,0.002283512,0.000243962,-0.001043281,0.00056935,0.001302647,0.003793915
2014/2/18,45.98,24.788521,62.603661,77.57,75.330002,77.970001,94.07,112.709999,49.380001,16.469999,30.246679,92.169998,197.307693,96.489998,61.472,46.78,30.51,150.771408,37.419998,175.13385,21.433666,42.540001,0.001311468,0.004977354,0.004344926,0,0.002010885,0.002643934,0.007892974,0.000184634,0.002956893,0.001229542,0.006022924,0.000816585,0.002771171,0.001521172,0.003362644,-0.001411743,-0.00065035,-0.000854896,-0.000216874,0.00231502,0.001183753,-0.004503518,-0.00020424
2014/2/14,46.509998,25.037764,62.603661,77.93,75.790001,79.400002,94.110001,113.480003,49.52,16.700001,30.303604,92.760002,198,97.239998,61.2725,46.71,30.450001,150.696136,37.619999,175.611862,21.212553,42.52,-0.002668053,0.007406636,0.004431605,-0.004680671,-0.001898947,-0.002471017,-0.0088409,-0.012547058,-0.003728206,0.002971647,0.001298314,-0.003275636,-0.000937413,-0.005091437,-0.003047693,-0.003515623,-0.003828876,-0.000856625,-0.003976347,-0.000115435,-0.0043961,-0.004993619,-0.002972174
2014/2/13,47.310001,25.294561,61.932564,77.589996,75.360001,77.800003,91.43,112.510002,49.860001,16.75,30.075901,92.559998,195.692307,96.559998,60.7785,46.3,30.389999,149.322678,37.610001,173.843216,20.970043,42.23,-0.001626798,0.000550418,-0.007191538,0.003081535,-0.001738622,-0.002311323,-0.001733964,-0.001665688,-0.0018568,0.000870138,0,-0.001234752,-0.000657382,-0.000854403,-0.002390324,-0.003202255,0.000656105,-0.001574801,-0.002166883,-0.00161964,-0.003838235,-0.006848831,-0.006423355
2014/2/12,47.369999,24.879154,62.373569,77.279999,74.959999,77.489998,91.080002,112.029999,49.959999,16.75,29.990513,92.419998,195.307693,96.029999,60.332,46.37,30.280001,148.579498,37.470001,172.313583,20.641939,41.610001,0.001126053,-0.001469384,0.000131826,-0.00147104,-0.003271761,-0.000927957,0.007500944,-0.001145925,0.00596754,-0.002615706,0.003357605,0.003693803,0.002576881,0.000683663,0.000587548,0.005301531,0.004379791,-0.001292758,0.003450911,-0.003491167,-0.001303133,0.007881643,0.000834158
2014/2/11,47.209999,24.886707,62.162655,76.699997,74.800003,78.839996,90.839996,113.580002,49.66,16.879999,30.246679,92.970001,195.615387,96.160004,61.073,46.84,30.190001,149.764816,37.169998,171.797318,21.019972,41.689999,-0.005079295,-0.002768558,-0.006774567,-0.008044612,-0.001645125,-0.006080695,-0.004484992,-0.006357047,-0.007287573,-0.002983647,-0.004136169,-0.005621565,-0.008967499,-0.006538637,-0.006506922,-0.005712035,-0.009372277,-0.002597132,-0.002352437,-0.004344731,-0.006231438,-0.001032812,-0.004292207
